step,total_absorbed,total_fixed,total_growth
122,189.4555162244195,151.56441297953597,6.63094306785475
123,190.1724833285007,152.13798666280087,6.656036916497593
124,190.52268721631293,152.4181497730506,6.66829405257102
125,190.8978082274247,152.7182465819401,6.6814232879599285
126,191.2987987223688,153.03903897789547,6.695457955282971
127,191.4294250823527,153.1435400658825,6.7000298778823995
128,191.78761757537097,153.43009406029702,6.712566615138041
129,192.17087033298793,153.73669626639065,6.725980461654631
130,193.01129416446815,154.40903533157484,6.755395295756439
131,193.93398851208298,155.1471908096666,6.787689597922957
132,194.4846365430141,155.58770923441145,6.806962279005545
133,194.96694488924473,155.97355591139595,6.8238430711236235
134,195.19195829190818,156.15356663352682,6.831718540216846
135,195.58538601452673,156.46830881162163,6.845488510508501
136,195.7913973344283,156.633117867543,6.8526989067050605
137,196.3293898035427,157.0635118428346,6.87152864312407
138,196.77365019387008,157.41892015509646,6.887077756785528
139,197.11580515853646,157.69264412682958,6.899053180548851
140,197.71642035270833,158.17313628216704,6.920074712344864
141,198.0716354483928,158.45730835871447,6.932507240693819
142,198.3962973477364,158.7170378781895,6.943870407170849
143,198.43642740333226,158.74914192266604,6.9452749591167
144,198.63559256006076,158.90847404804887,6.952245739602201
145,198.69527329278097,158.95621863422497,6.954334565247405
146,198.83912867428202,159.07130293942592,6.959369503599945
147,198.96831868853673,159.17465495082965,6.963891154098861
148,199.03455272821668,159.22764218257353,6.966209345487661
149,199.34916611270256,159.4793328901622,6.977220813944666
