step,total_absorbed,total_fixed,total_growth
133,0.026637828530739947,0.008524105129836783,0.003995674279610992
134,0.027424228859151665,0.008775753234928532,0.00411363432887275
135,0.028279182195428763,0.009049338302537202,0.004241877329314314
136,0.028496636784201286,0.00911892377094441,0.004274495517630193
137,0.028729376639392165,0.009193400524605492,0.004309406495908824
138,0.028819701541676443,0.00922230449333646,0.004322955231251466
139,0.028865128687287675,0.009236841179932056,0.004329769303093151
140,0.02888757679510791,0.009244024574434531,0.004333136519266186
141,0.028894847290398443,0.0092463511329275,0.004334227093559765
142,0.028900772599054055,0.009248247231697296,0.004335115889858107
143,0.02890179002552693,0.009248572808168617,0.004335268503829038
144,0.4219573568234738,0.1350263541835116,0.06329360352352106
145,0.5652880754806597,0.1808921841538111,0.08479321132209894
146,0.6463340820132154,0.20682690624422892,0.09695011230198229
147,0.6837419390690135,0.21879742050208428,0.102561290860352
148,0.6837420062691689,0.21879744200613402,0.10256130094037531
149,0.6837420517604477,0.21879745656334323,0.10256130776406713
