step,total_absorbed,total_fixed,total_growth
111,7.355671753732066,5.148970227612458,0.13240209156717692
112,7.355671753732066,5.148970227612458,0.13240209156717692
113,7.355671753732066,5.148970227612458,0.13240209156717692
114,7.409097497875493,5.186368248512859,0.13336375496175865
115,7.409097497875493,5.186368248512859,0.13336375496175865
116,7.484408141234264,5.239085698863997,0.13471934654221668
117,7.484408141234264,5.239085698863997,0.13471934654221668
118,7.562832122913603,5.293982486039534,0.13613097821244474
119,7.562832122913603,5.293982486039534,0.13613097821244474
120,7.562832122913603,5.293982486039534,0.13613097821244474
121,7.641886695774251,5.349320687041987,0.13755396052393648
122,7.641886695774251,5.349320687041987,0.13755396052393648
123,7.8113795511106785,5.467965685777485,0.14060483191999223
124,7.8113795511106785,5.467965685777485,0.14060483191999223
