step,total_absorbed,total_fixed,total_growth
103,44.39019326794843,28.85362562416646,0.4439019326794868
104,44.456396003558055,28.89665740231272,0.4445639600355828
105,44.456396003558055,28.89665740231272,0.4445639600355828
106,44.456396003558055,28.89665740231272,0.4445639600355828
107,44.456396003558055,28.89665740231272,0.4445639600355828
108,44.456396003558055,28.89665740231272,0.4445639600355828
109,44.456396003558055,28.89665740231272,0.4445639600355828
110,44.456396003558055,28.89665740231272,0.4445639600355828
111,44.456396003558055,28.89665740231272,0.4445639600355828
112,44.456396003558055,28.89665740231272,0.4445639600355828
113,44.456396003558055,28.89665740231272,0.4445639600355828
114,44.456396003558055,28.89665740231272,0.4445639600355828
115,44.456396003558055,28.89665740231272,0.4445639600355828
116,44.456396003558055,28.89665740231272,0.4445639600355828
117,44.456396003558055,28.89665740231272,0.4445639600355828
